concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
35919828,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919592,Has concept,2021-01-30,2099-12-31,NA
35919592,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35910053,Has concept,2021-01-30,2099-12-31,NA
35910053,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919521,Has concept,2021-01-30,2099-12-31,NA
35919521,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919835,Has concept,2021-01-30,2099-12-31,NA
35919835,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919331,Has concept,2021-01-30,2099-12-31,NA
35919331,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919511,Has concept,2021-01-30,2099-12-31,NA
35919511,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919695,Has concept,2021-01-30,2099-12-31,NA
35919695,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919088,Has concept,2021-01-30,2099-12-31,NA
35919088,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919551,Has concept,2021-01-30,2099-12-31,NA
35919551,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919086,Has concept,2021-01-30,2099-12-31,NA
35919086,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919662,Has concept,2021-01-30,2099-12-31,NA
35919662,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919295,Has concept,2021-01-30,2099-12-31,NA
35919295,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919560,Has concept,2021-01-30,2099-12-31,NA
35919560,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919075,Has concept,2021-01-30,2099-12-31,NA
35919075,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919522,Has concept,2021-01-30,2099-12-31,NA
35919522,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
06482cfe-bdcb-4fcd-a3c7-fbd25664db64,35919571,Has concept,2021-01-30,2099-12-31,NA
35919571,06482cfe-bdcb-4fcd-a3c7-fbd25664db64,Concept of,2021-01-30,2099-12-31,NA
